num_critic_for_reviews,duration,director_facebook_likes,lead_actor_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,aspect_ratio,movie_facebook_likes,imdb_score_high
376,107,419,971,12026670,114241,1643,2,258,4.50E+07,2013,2.35,24000,0
152,89,56,11000,58715510,79094,13794,2,129,3.00E+07,2009,1.85,0,0
133,127,446,11000,28871190,125421,13433,0,385,2.40E+07,1999,1.85,0,1
161,106,34,3000,17281832,60232,5329,3,110,6.00E+07,2008,2.35,0,0
316,123,456,19000,50921738,192930,20499,1,581,3.00E+07,2007,1.85,12000,1
174,119,64,743,21471685,65464,971,0,1308,4.40E+07,2000,2.35,0,0
216,106,452,20000,15785632,32513,21195,3,119,2.30E+07,2016,2.35,15000,1
246,85,0,478,488872,56923,700,2,243,1.00E+07,2001,1.85,0,1
283,115,663,1000,261437578,479166,1901,0,815,9.20E+07,2004,2.35,0,1
187,131,500,1000,41300105,65201,3261,0,651,19800000,2001,2.35,0,1
83,91,0,387,1040879,54478,648,0,184,7.00E+06,1996,1.85,0,1
116,186,50,13000,46495,12053,14638,1,119,1.40E+07,2011,1.85,0,0
212,98,0,20000,33987757,168314,28027,2,903,2.70E+07,2004,1.85,12000,1
241,121,278,22000,75274748,130661,36010,2,304,3.50E+07,2015,1.85,54000,1
276,115,13000,40000,206456431,320284,57844,3,1361,1.50E+08,2005,1.85,0,0
1,167,10,353,610991,2715,773,3,19,1.00E+06,2000,2.35,92,0
775,124,0,13000,126464904,456260,24098,0,2326,1.30E+08,2012,2.35,97000,0
193,103,77,1000,176387405,328159,5437,0,467,5.90E+07,2002,1.85,3000,1
167,89,35,1000,179982968,146019,3285,0,119,1.50E+08,2008,1.85,0,0
82,94,0,374,36037909,10132,1238,3,130,6.00E+07,2000,1.85,390,0
91,135,0,13000,45856732,46221,16762,1,141,4.00E+07,1997,2.35,0,1
49,84,23,1000,10017041,8265,4815,3,20,3.00E+06,2009,1.85,545,0
50,176,147,8000,3047539,42296,13762,4,286,7217600,2012,2.35,12000,0
74,94,176,116,6165429,23486,312,1,249,6.00E+06,2002,2.35,0,1
151,103,189,3000,7948159,48999,6563,1,280,3.50E+07,2008,2.35,0,0
250,111,0,6000,1294640,69569,6748,0,436,1.50E+07,2007,1.85,0,0
9,91,38,584,2850263,5061,1218,0,70,2600000,1993,1.85,0,0
421,98,475,1000,223806889,718837,2975,0,1043,1.80E+08,2008,2.35,16000,1
488,93,56,2000,237282182,273556,5005,0,428,1.85E+08,2012,2.35,39000,1
10,113,29,890,2859955,2417,2681,2,32,1200000,2013,2.35,0,0
174,165,0,10000,58183966,79186,14196,1,386,1.07E+08,2001,2.35,0,0
75,90,234,552,241816,6246,642,0,76,42000,2000,2.35,451,1
322,121,53,19000,37738400,67797,39690,3,285,2.50E+07,2013,2.35,30000,1
124,114,15,851,26896744,16582,3485,4,125,16500000,2008,1.85,0,0
144,89,406,989,10824921,200293,3462,0,621,1.00E+07,1999,1.85,16000,1
154,89,310,22000,5739376,58260,24419,0,286,5.00E+05,2003,1.85,0,1
223,103,436,19000,19781879,53864,20881,1,290,6.00E+07,2008,2.35,2000,0
177,135,456,422,38372662,193455,1083,2,1058,2.80E+07,2005,2.35,17000,1
209,131,73,879,27667947,86374,1344,0,392,5.00E+07,2007,2.35,3000,0
153,143,541,18000,51225796,96654,20660,0,2047,7.00E+07,2004,2.35,0,1
151,104,0,26000,30093107,600996,39175,6,726,6.00E+06,2000,1.85,27000,1
156,98,0,26000,8434601,43006,28867,5,460,2.80E+07,2001,2.35,0,0
45,83,119,885,7001720,8560,2907,2,205,1.20E+07,2008,2.35,797,0
144,86,378,957,5542025,12197,3535,0,150,1.20E+07,2006,1.85,650,0
212,89,0,2000,21378000,46492,4877,0,335,1.00E+06,1980,2.35,7000,0
147,93,37,885,40846082,45317,2872,0,536,1.90E+07,1999,1.37,0,0
53,170,23,7,7830611,18980,15,0,74,7.00E+05,1994,1.33,0,1
61,109,40,5000,2326407,5016,7166,5,99,1.20E+07,2001,2.35,305,0
135,85,42,20000,64459316,85086,35161,0,122,1.49E+08,2006,1.85,0,0
259,119,0,13000,24006726,139535,15757,8,632,5.00E+07,2004,2.35,0,1
46,133,759,826,33200000,28247,1154,4,149,2.60E+07,1985,2.35,0,1
89,121,883,180,55500000,48636,762,3,214,3.60E+07,1983,2.35,0,0
356,96,0,10000,17114882,189249,17211,1,398,2.50E+07,2007,1.85,0,1
114,99,4,1000,18378,9376,1558,0,74,9.00E+05,2008,1.85,0,0
101,112,49,656,91038276,47876,1307,0,320,1.30E+07,2001,1.85,0,0
57,114,55,789,119938730,265818,2085,0,213,1.80E+07,1994,1.85,0,0
111,115,272,49000,37442180,28005,52571,1,236,2.00E+07,2006,2.35,0,0
90,100,38,833,48637684,16979,2800,4,42,12500000,2014,2.35,0,0
334,108,480,14000,277313371,583341,17623,3,626,3.50E+07,2009,2.35,24000,1
33,88,3,46,110029,1388,225,7,31,6500000,2009,2.35,479,0
205,105,141,1000,613556,9427,1172,1,87,1.50E+07,2015,1.37,0,0
96,131,368,11000,43532294,46951,12088,0,175,6.50E+07,2006,2.35,0,1
43,95,24,931,9123834,4065,3322,6,33,1.50E+07,2013,2.35,0,0
142,87,85,311,33244684,62038,760,0,281,9.00E+06,1988,1.85,0,0
56,104,12,21000,2600000,11612,23962,3,88,6.00E+06,1995,2.35,0,1
161,126,835,49000,138339411,604904,63710,2,682,1.00E+07,1997,1.85,31000,1
352,151,17000,29000,132373442,873649,45648,0,2054,9.00E+07,2006,2.35,29000,1
96,105,188,848,72077000,62986,3439,4,150,30250000,1995,1.85,0,0
112,110,85,1000,5900000,98629,1852,1,316,1.60E+07,1986,1.85,0,1
191,92,43,989,114324072,185345,4730,0,392,2.00E+07,2004,2.35,0,0
276,104,301,18000,79363785,139426,22194,0,698,8.00E+07,2008,2.35,0,0
329,138,282,21000,292000866,355137,33433,3,1108,1.50E+08,2007,2.35,0,1
103,89,0,87000,20916309,5332,88422,4,37,4.00E+07,2009,1.85,431,0
53,92,39,3000,105263257,56168,4518,0,103,5.50E+07,1997,1.85,5000,0
74,103,155,687,53133888,50389,1440,0,136,3.10E+07,1990,1.85,0,0
24,101,31,690,6448817,2189,1993,0,31,3.50E+07,1997,2.35,0,0
342,132,681,23000,209805005,284792,55345,3,366,1.25E+08,2011,2.35,54000,1
110,170,0,14000,66676062,267980,16949,1,545,5.40E+07,1990,1.85,0,1
55,109,78,854,33000000,9424,3394,1,109,1.00E+07,1985,1.85,0,0
211,105,500,11000,20338609,19655,12946,8,280,1.00E+07,2006,2.35,683,0
146,102,65,1000,32853640,50199,3239,1,101,4.00E+07,2008,2.35,702,0
376,104,37,12000,268488329,235025,14863,0,265,2.00E+08,2013,1.85,44000,1
285,103,65,2000,71519230,92364,6807,0,244,9.00E+06,2014,2.35,15000,0
61,90,0,477,28399192,5663,1483,0,106,1.30E+07,2002,2.35,332,0
375,153,282,25000,301956980,321795,58753,3,973,2.50E+08,2009,2.35,10000,1
188,100,212,2000,10991381,44931,5890,1,100,3.50E+07,2009,2.35,0,1
89,142,845,13000,43426961,93494,16580,1,394,7.00E+07,2003,2.35,0,0
218,103,11,2000,80021740,47988,5497,4,154,5.80E+07,2015,2.35,35000,0
202,114,159,13000,16264475,54787,16899,1,216,5.50E+07,2007,1.85,0,0
99,130,545,15000,114968774,153468,28018,1,204,1.80E+07,1988,1.85,0,1
19,95,80,3000,38087756,49612,4634,1,39,4.00E+07,1994,1.85,0,0
185,130,0,11000,155370362,98403,12890,0,683,1.00E+08,2000,2.35,0,0
66,181,278,402,50000000,29839,934,0,150,9.00E+06,1971,2.35,0,1
65,111,13,818,29106737,15582,1450,0,132,1.50E+07,1998,1.85,849,0
26,120,45,623,100412,2112,824,0,7,4.00E+06,2013,2.35,0,1
119,102,167,2000,90835030,28621,5178,0,58,4.00E+07,2016,2.35,0,0
111,112,63,2000,26345,16445,4810,4,99,3.00E+06,2012,2.35,0,0
81,138,0,10000,141340178,181879,14619,0,319,4.00E+07,1992,2.35,0,1
287,115,549,3000,54557348,361169,5732,0,1624,6500000,2004,2.35,18000,1
107,94,0,712,15155772,8895,1673,2,48,1.80E+07,2014,2.35,3000,0
27,99,56,4000,56007,3754,6776,3,69,5500000,2001,2.35,113,0
66,86,4,960,4814244,12437,2415,4,107,1.10E+07,2002,1.85,405,0
161,100,0,436,35096190,76560,1395,1,322,6.00E+07,2003,1.85,0,0
328,103,132,10000,2412045,109873,12867,0,320,1.50E+07,2010,2.35,33000,1
579,108,84,16000,363024263,479047,18239,0,1058,5.80E+07,2016,2.35,117000,1
36,96,197,580,39514713,60494,1275,0,132,2.80E+07,1993,1.85,16000,0
125,121,0,989,16311763,50656,2365,1,416,1.70E+07,1998,1.85,0,1
160,92,13,42,21300000,22521,170,0,342,2200000,1985,1.85,1000,0
292,144,0,63,2222647,52958,167,0,193,1.20E+07,2009,1.85,0,1
41,99,30,480,398420,5049,1234,3,48,8.00E+06,2007,2.35,226,0
62,100,277,21000,11900000,11003,22006,0,148,3.00E+07,1999,1.85,654,0
53,123,226,3000,104632573,63839,5975,1,118,3.20E+07,1996,2.35,0,0
210,153,0,780,204843350,744891,2829,0,983,1.02E+08,1991,2.35,13000,1
258,89,84,13000,38542418,151424,18132,5,252,8.00E+07,2009,2.35,0,0
79,111,17,13000,32940507,54316,16537,1,127,6.00E+07,1998,2.35,0,0
116,162,333,14000,78651430,142067,15912,0,457,2.70E+07,1996,1.85,0,1
181,107,162,2000,15854988,36542,2447,2,378,13500000,2002,1.85,0,1
189,80,129,375,856942,12241,460,1,112,2.00E+05,2008,1.85,0,1
128,108,11000,11000,3203044,25165,14843,2,155,1.80E+07,2003,2.35,827,0
93,123,0,1000,2122561,99033,3254,6,434,6.00E+06,1995,1.85,0,1
146,97,20,21000,3950294,56654,22577,5,124,1.20E+07,2007,1.85,0,0
189,94,70,1000,68218041,67191,2820,1,108,5.50E+07,2011,1.85,14000,0
93,101,26,838,24881000,57140,1812,0,195,1.50E+07,1996,1.85,6000,0
106,120,1000,29000,46338728,167750,33791,2,506,14500000,1996,2.35,10000,0
69,88,189,934,47811275,29008,3707,1,99,1.50E+07,2002,1.85,896,0
119,111,529,18000,11405825,28542,19805,3,208,3.50E+07,2001,2.35,0,0
228,97,63,852,104374107,89351,2480,0,214,1.05E+08,2009,1.85,5000,1
393,123,2000,26000,26903709,312629,37206,0,475,3.80E+07,2013,2.35,83000,1
267,77,13000,40000,53337608,188785,60683,1,467,4.00E+07,2005,1.85,0,1
299,120,0,10000,100003492,293662,13581,0,836,6.50E+07,2004,2.35,0,1
80,91,21,2000,100117603,102933,4842,0,230,1.00E+08,1996,1.78,0,0
335,87,0,13000,20999103,139114,24770,0,245,4.00E+07,2009,1.85,15000,1
125,91,31,874,16298046,22207,1608,0,747,1.40E+07,2005,2.35,0,0
539,112,14000,1000,126975169,287822,3388,0,849,5.00E+07,2011,2.35,37000,1
33,109,300,729,4109095,8239,1292,0,92,3.00E+06,1996,1.85,0,0
217,133,0,7000,109243478,313797,8341,1,546,2.60E+07,2005,1.85,0,1
219,123,15,10000,34531832,44788,13371,0,138,3.50E+07,2015,2.35,23000,1
100,103,38,745,1530535,7833,1721,3,63,9.00E+06,2005,2.35,215,0
118,119,0,29000,39778599,176169,29461,0,548,5.00E+07,2000,2.35,0,0
109,106,0,617,58214,34224,916,0,137,9500000,2010,2.35,10000,0
226,147,670,177,2208939,190490,253,0,482,5.00E+07,2006,2.35,26000,1
258,150,80,22000,141614023,149922,22697,4,438,2.25E+08,2008,2.35,0,0
73,105,34,1000,20422207,15052,4369,1,116,3.50E+07,2004,2.35,484,0
224,91,75,35,41709,54601,116,0,200,8.00E+05,2009,1.85,23000,0
50,106,8,748,64955956,10104,3956,4,69,1.80E+07,2004,1.85,265,0
534,117,66,15000,32279955,293304,15554,1,552,8500000,2014,2.35,65000,1
103,154,608,1000,6201757,10037,1690,1,202,1.00E+07,1999,1.66,608,1
198,89,66,137000,31691811,57446,140268,0,369,1.20E+07,2008,1.85,0,0
324,128,835,11000,31838002,136673,13189,1,281,2.00E+07,2008,1.85,10000,1
85,90,21,186,671240,23023,619,0,149,7900000,2005,2.35,0,0
142,115,294,585,8060,81644,666,1,107,4.00E+06,2007,1.85,11000,1
4,100,26,898,163591,912,2895,5,17,13400000,2010,1.78,502,0
300,134,0,1000,102310175,64989,2676,0,279,4.00E+07,2016,2.35,40000,1
377,99,0,264,17104669,99353,537,1,354,2.00E+07,2004,2.35,0,1
162,95,24,16000,65804,32512,27575,1,86,1.20E+07,2012,2.35,0,0
65,124,0,8000,91030827,46482,9988,2,252,5.00E+07,1998,2.35,0,0
233,113,163,131,1185783,44763,264,0,172,590000,2007,1.85,14000,1
64,109,272,155,4250320,14870,605,1,86,1.80E+07,1985,1.85,0,0
140,93,2,849,14888028,28606,2178,0,262,3.00E+07,2005,2.35,0,0
549,115,729,8000,82624961,205284,9578,0,439,2.00E+07,2011,2.35,22000,1
61,97,750,1000,18318000,24868,2521,0,216,8.00E+07,1998,1.85,964,0
45,97,84,899,27141959,19547,2936,2,168,1.80E+07,1999,1.85,0,0
156,136,258,12000,93771072,135404,12396,0,318,6.50E+07,1998,2.35,0,0
372,109,0,16000,35286428,361767,16479,0,1206,7.60E+07,2006,1.85,17000,1
164,99,3,8000,33472850,67005,10026,3,119,5.50E+07,2008,2.35,0,0
552,127,0,774,124976634,440084,2121,0,755,1.20E+08,2012,1.85,122000,1
148,128,323,13000,100012500,299258,14274,1,346,9.00E+07,1995,2.35,0,1
42,95,89,1000,4193025,30682,2518,0,194,1.50E+07,1999,2.35,0,0
208,107,561,746,15608545,53471,2377,3,224,1.50E+07,2012,2.35,29000,0
151,110,335,838,21994911,98354,1122,0,433,5.00E+06,2000,1.85,0,1
230,82,248,353,98017,26185,1498,0,170,5.00E+05,2010,1.85,46000,0
77,98,3,349,1943649,8697,2095,3,122,1700000,1999,1.85,374,0
131,126,98,18000,53680848,167967,18726,1,243,3.00E+07,2007,1.85,20000,1
141,124,130,4000,78120196,103241,6181,0,742,7.50E+07,2002,2.35,5000,1
111,112,9,61,375723,7025,76,1,26,4.00E+06,2015,2.35,0,1
112,107,13,618,21835784,58297,1095,3,161,3.00E+07,2005,1.85,0,0
148,127,13000,40000,5887457,142416,56585,1,420,1.80E+07,1994,1.85,0,1
575,131,0,16000,101785482,381148,19166,0,1106,1.90E+08,2013,1.85,83000,0
65,89,24,610,2300000,7921,995,2,97,439000,1933,1.37,439,1
155,101,13,280,6517198,30474,308,0,172,3.00E+06,2004,1.85,0,1
370,106,4000,19000,362645141,106072,32921,0,398,1.75E+08,2016,1.85,65000,1
145,88,12,730,119420252,33042,2217,0,90,1.50E+08,2009,2.35,0,0
191,96,47,3000,12570442,40514,4053,0,234,1.00E+07,2005,2.35,808,0
415,97,0,18000,5009677,260607,19404,0,485,5.00E+06,2009,2.35,47000,1
151,121,17000,22000,45250,235133,23008,1,494,1.80E+07,1980,1.85,0,1
93,98,4,3000,14252830,18900,3769,0,242,2.20E+07,2001,1.85,0,0
325,106,13000,11000,14479776,55539,12418,3,147,1.00E+07,2014,1.85,20000,0
437,133,0,13000,109712885,146708,15106,1,362,3.50E+07,2015,2.35,70000,1
79,103,154,1000,676698,26730,4094,0,180,1.80E+07,2002,1.85,2000,1
54,92,143,1000,2964,7444,3086,2,42,1.60E+07,2012,1.78,0,0
212,107,50,293,30993544,58871,621,0,156,4.00E+07,2010,2.35,0,0
191,90,97,622,124870275,152601,1227,1,156,1.00E+08,2009,2.35,0,0
71,77,50,886,64736114,36471,2682,0,69,1.20E+08,2002,1.85,459,0
174,134,6000,893,2298191,221552,2710,0,570,2.40E+09,1997,1.85,11000,1
212,119,6000,23000,4710455,214091,24263,0,330,2.40E+07,2004,1.85,13000,1
60,103,357,2000,51317350,78343,2710,0,139,5.70E+07,1996,2.35,0,0
28,107,21,967,16118077,5817,3067,0,37,2.50E+07,1988,1.85,377,0
137,114,300,307,13876974,19397,809,0,214,7.00E+06,2001,1.85,0,1
63,112,277,1000,62549000,41361,2412,0,148,2300000,1992,2.35,0,1
123,88,480,8000,74608545,185258,10325,4,404,2.40E+07,2003,2.35,0,1
134,108,603,10000,9600000,100890,11094,2,281,910000,1954,1.85,0,1
284,110,0,3000,42272747,78635,5609,1,1040,7.00E+07,2006,1.85,0,0
125,115,13,2000,74540762,48753,4496,2,323,5.50E+07,2004,1.85,0,0
273,108,1000,14000,34126138,666937,19364,1,1514,2.00E+07,2004,1.85,52000,1
450,94,0,11000,18329466,279179,11984,0,440,1.80E+07,2010,1.85,63000,1
106,115,597,893,32662299,16469,3946,1,275,2.40E+07,2000,1.85,0,0
149,142,0,15000,329691196,1251222,15700,0,1398,5.50E+07,1994,2.35,59000,1
222,111,79,26000,30028592,152247,27755,0,189,2.00E+07,2008,2.35,0,1
92,95,596,1000,16017403,17333,3300,2,153,5.00E+06,2001,1.85,0,0
64,94,394,922,12398628,21542,2880,2,88,2.00E+07,2002,2.35,977,0
116,101,21,420,864959,20275,1215,0,151,4.00E+06,2005,1.85,0,0
67,92,6,10000,23091,5664,11091,1,42,1.50E+07,2008,2.35,921,0
100,108,287,4000,53955614,77415,8610,0,139,4.00E+07,1998,2.35,0,0
125,105,67,681,71017784,27257,914,3,59,1.05E+08,2013,1.85,0,0
44,139,105,14000,31600000,34427,16125,1,126,2.80E+07,1995,2.35,0,0
187,84,91,579,106793915,140499,1817,0,358,4.50E+07,2000,1.85,0,0
67,125,55,991,1027749,8087,1003,4,33,4.00E+07,2008,2.35,1000,1
35,123,0,963,26893,4391,1694,0,26,1600000,1969,2.35,278,1
168,122,487,12000,24127895,248123,12076,2,437,5.00E+07,2005,2.35,10000,1
374,147,436,3000,74098862,656640,3924,1,1732,4.00E+07,2005,1.85,13000,1
236,110,168,3000,39825798,295375,4210,3,645,1.60E+07,2006,1.85,15000,1
167,91,41,567,20819129,84209,2954,1,201,2.60E+07,2009,1.85,0,0
104,94,189,3000,138614544,75152,7014,15,288,4.00E+07,2003,1.85,0,0
167,109,93,31000,1357042,53977,35561,1,125,1.50E+07,2011,2.35,14000,1
304,87,275,7000,251501645,385943,11608,0,296,6.90E+07,2010,1.85,31000,1
138,91,26,3000,37300107,29147,5349,1,115,1.60E+07,2011,2.35,0,0
234,102,0,1000,3609278,573541,2235,0,1916,4500000,2000,1.37,38000,1
50,94,9,11000,8735529,8055,13524,4,89,1.50E+07,2000,1.85,816,0
750,143,0,883,304360277,522030,2039,0,1498,2.00E+08,2012,2.35,80000,1
111,118,0,1000,87666629,283480,3986,0,263,4.00E+07,1990,1.37,0,1
251,95,0,11000,17791031,109855,11994,0,888,2.50E+07,2002,2.35,0,1
129,99,53,4000,2207975,28855,8297,0,190,6.00E+06,2003,2.35,0,1
398,103,33,970,88625922,75176,1336,3,252,4.50E+07,2011,1.85,26000,1
75,94,84,110,105500000,31260,582,0,152,4.00E+06,1981,1.85,0,0
229,138,16000,616,90135191,338415,1942,0,935,2.50E+07,2003,2.35,12000,1
223,112,36,10000,64998368,213898,12676,4,250,1.70E+07,2012,1.85,36000,1
82,110,80,826,14469428,10667,2466,2,95,2.60E+07,2004,1.85,260,0
199,122,0,18000,11538204,23696,21163,0,135,2.50E+07,2010,2.35,0,0
160,184,34,486,476270,29602,1601,2,110,2.00E+07,2008,1.85,0,1
364,128,151,1000,52066000,61114,3869,0,212,2.00E+07,2014,2.35,22000,1
191,98,38,14000,50740078,151580,16791,1,672,4.50E+07,2004,2.35,0,0
357,134,0,15000,83025853,259837,39789,0,2254,1.40E+07,2005,1.85,13000,1
53,114,34,649,50728000,48909,1725,0,166,2.20E+07,1995,1.85,0,0
93,104,109,405,7739049,10680,847,2,112,1.80E+07,2004,1.85,562,1
244,138,608,613,93926386,168207,1205,1,684,1.50E+08,2003,2.35,0,1
193,104,1000,24000,39692139,84131,41701,1,400,3.50E+07,2004,1.85,0,0
167,104,108,296,35143332,45102,1340,0,316,1.70E+07,2003,2.35,0,0
50,93,17,1000,20380,7519,1245,1,39,1.50E+07,2007,1.85,445,0
220,92,100,970,44540956,161448,3950,0,1473,4.00E+05,2004,1.85,0,0
673,183,0,15000,330249062,371639,24450,0,3018,2.50E+08,2016,2.35,197000,0
70,154,14000,852,94175854,60988,2592,0,199,1.50E+07,1985,1.85,6000,1
222,85,57,37,27024,55597,73,0,148,5600000,2009,1.85,4000,0
209,85,9,567,56068547,98160,1145,0,307,3.00E+07,2005,1.85,0,1
28,106,19,844,64148,2601,846,0,35,6500000,2000,1.85,260,1
24,100,98,1000,12902790,4052,3250,1,88,1.20E+07,1998,2.35,242,0
265,101,63,7000,6619173,87203,7747,2,221,1.00E+07,2012,2.35,25000,0
152,101,32,219,8129455,89568,661,1,142,4.50E+07,2011,2.35,17000,0
78,98,322,979,58255287,39471,6334,1,187,6.40E+07,2006,1.85,0,0
10,95,0,685,2468,241,2048,3,5,3.00E+05,2014,1.85,261,0
154,85,9,12000,58867694,54077,25590,0,112,1.00E+08,2007,1.85,0,0
188,101,0,2000,55673333,65785,4286,1,160,8.00E+07,2010,2.35,16000,0
65,146,278,18000,50668906,76016,20516,0,265,3.80E+07,1999,1.85,0,1
29,93,0,58,155984,586,62,0,9,160000,2009,1.85,0,1
150,88,8,982,18225165,155262,3114,2,316,9.00E+06,2004,1.85,0,1
154,124,57,11000,19661987,83786,17050,2,231,2.00E+07,2007,2.35,0,1
342,100,197,513,26005908,154938,1379,0,1100,3500000,2005,2.35,10000,1
453,103,125,15000,414984497,544884,19085,3,733,2.00E+08,2010,1.85,30000,1
108,103,57,541,22160085,16747,1228,0,349,10600000,2002,2.35,1000,0
97,125,0,10000,48154732,60326,15569,1,142,5.00E+07,1997,2.35,2000,0
138,107,209,2000,42385520,47297,4059,0,86,3.00E+07,2010,1.85,16000,0
12,330,138,848,4496583,23181,3227,2,129,3.50E+07,1993,1.66,6000,1
71,78,0,262,10018,3228,509,0,31,1.00E+06,2006,1.85,244,0
417,140,310,33000,21383298,187170,34413,3,376,1.50E+07,2012,2.35,47000,1
135,112,66,150,3432342,24921,253,2,166,6.00E+06,2003,2.35,0,1
16,120,6,22000,42880,2919,23769,3,50,2.40E+07,2004,1.85,181,0
121,125,420,12000,75764085,85844,16646,1,322,6.00E+07,2000,2.35,0,0
130,97,272,22000,43022524,67604,29252,0,218,1.50E+07,1997,1.85,12000,1
40,97,10,102,144431,1290,118,0,13,1.00E+06,2006,1.85,587,1
29,124,8,508,37672350,5427,1660,1,51,2.00E+07,1998,1.85,0,0
95,85,10,3000,14000000,15956,3617,0,118,3500000,1987,1.85,1000,0
216,102,49,24000,11434867,59637,51355,1,130,6.00E+06,2012,1.85,21000,1
448,136,252,40000,241063875,370704,54083,4,484,2.50E+08,2011,2.35,58000,0
94,109,88,611,123307945,39391,2818,1,171,6.50E+07,2000,1.85,374,0
156,95,34,17000,50150619,45580,19513,1,102,5.00E+07,2014,2.35,18000,1
214,108,218,6000,9528092,38513,10191,2,127,2.20E+07,2010,2.35,9000,0
75,142,14000,49000,119654900,182802,64259,1,363,7.00E+07,1991,2.35,13000,0
112,110,120,12000,74888996,55513,16230,0,188,3.00E+07,1991,2.35,0,1
157,109,80,19000,45489752,48973,28493,2,214,2.60E+07,2004,1.85,736,0
54,111,35,980,985341,3479,3166,0,87,5.00E+05,1999,1.85,180,1
140,99,13,45000,72219395,105585,50284,1,419,1.70E+07,1997,2.35,0,0
136,121,82,581,35400000,74957,1865,3,251,7.00E+06,1973,1.66,0,0
323,109,304,940,47536959,86955,3277,0,275,1.00E+07,2009,1.85,12000,1
185,118,22000,14000,67263182,218771,15658,0,651,4.60E+07,2002,2.35,0,1
220,110,0,13000,52353636,209133,14609,1,962,2.10E+07,2001,2.35,0,1
100,91,14,14000,1292119,14786,16768,1,144,5500000,2001,1.85,0,1
73,85,84,1000,144156464,74343,4166,0,98,71500000,1998,1.85,694,0
181,98,285,640000,84136909,267921,656730,5,577,2.60E+07,2004,1.85,0,1
277,88,365,383,30859000,96410,1094,0,826,83532,1974,1.85,0,1
533,100,421,314,14673301,112899,1062,0,631,2.00E+06,2014,2.35,45000,0
59,92,406,406,582024,30396,904,0,168,1.00E+06,1997,1.85,0,0
146,118,369,1000,2849142,24104,1889,1,88,1.60E+07,2007,2.35,0,1
157,115,0,85,5383834,173551,318,0,361,2.00E+06,2000,1.85,11000,1
186,126,13000,920,251188924,269033,2725,0,817,3.50E+07,1989,1.85,12000,1
82,104,23,22000,1011054,10585,23513,1,83,1.00E+07,2003,2.35,0,1
251,137,143,14000,5459824,92781,15337,0,320,2.60E+07,2006,2.35,5000,1
221,88,0,901,11501093,128850,3913,0,604,1.30E+07,1992,1.85,10000,1
208,112,192,1000,30691439,86205,3185,0,232,3.50E+07,2008,2.35,5000,0
91,176,58,711,88246220,144337,1004,0,309,1.75E+08,1995,1.85,0,0
23,94,4,360,1977544,3513,656,0,36,250000,1995,1.85,423,0
34,93,58,995,31155435,42644,6105,2,102,1.20E+07,2001,1.85,0,0
63,102,133,2000,33423521,53115,5443,1,282,3.50E+07,1994,2.35,0,0
44,94,10,694,13264986,12077,1668,2,162,3.50E+07,2001,1.85,433,0
239,101,448,482,96471845,268581,956,0,1109,1.70E+07,2001,1.85,20000,1
304,132,607,1000,204565000,284252,2466,0,1058,8.00E+06,1973,1.37,18000,1
61,111,132,1000,42652003,18915,2851,0,87,2.00E+07,2015,2.35,33000,0
133,103,30,963,29580087,29523,3150,2,121,5.80E+07,2009,2.35,0,0
286,90,25,601,318622,24668,1734,0,175,270000,2012,2.35,0,0
76,108,54,786,8054280,6838,2730,3,117,2.00E+07,2004,1.85,924,0
246,125,6000,17,10049886,417971,44,0,902,1.90E+07,2001,1.85,28000,1
185,109,260,9000,34468224,105568,11736,2,533,4500000,2003,1.85,0,1
11,108,0,585,34746109,3122,3023,2,14,8.00E+06,1996,2.35,559,0
113,116,165,577,102678089,42705,2321,0,274,9.50E+07,1999,2.35,885,0
302,117,0,11000,27000000,461609,13877,2,1168,2.80E+07,1982,2.35,34000,1
46,126,407,638,1997807,5158,823,0,140,8.00E+06,1999,1.85,196,1
56,90,119,869,15549702,24038,3007,2,123,1.40E+07,2003,1.85,411,0
169,110,179,12000,13998282,24854,15044,1,374,1.60E+07,2014,2.35,31000,0
131,80,54,1000,2360184,18035,3010,3,177,3.00E+05,2003,1.85,0,1
127,95,63,23000,38120554,71527,26940,0,217,1.40E+08,2002,1.5,0,1
98,115,150,970,39177215,30667,3770,1,234,3.80E+07,2002,2.35,0,0
127,136,49,17000,67253092,92702,20299,0,209,3.00E+07,2005,2.35,0,1
72,93,84,551,50129186,38399,1874,0,218,3.60E+07,1997,2.35,0,0
158,126,26,638,13005485,56665,2282,0,469,1.50E+07,2003,1.85,0,1
222,107,36,283,127706877,142496,662,2,399,8.50E+07,2007,2.35,0,1
478,121,777,455,46875468,196217,1467,2,461,3.00E+07,2015,2.39,59000,1
9,100,0,250,902835,1489,454,2,40,250000,2001,1.85,133,0
122,88,50,691,75817994,32049,2622,0,179,9.00E+07,2003,2.35,988,0
152,87,165,1000,47860214,34711,2452,0,468,1.50E+07,2006,2.35,0,0
34,99,2,1000,1889522,1119,2589,2,12,7.00E+06,2009,2.35,797,0
81,126,80,668,90800000,126916,2004,0,235,8.00E+06,1984,1.85,0,1
406,102,69,1000,400736600,421658,2582,0,904,1.50E+08,2013,2.24,58000,1
203,139,333,22000,81292135,137891,36810,1,696,4.00E+07,1999,1.85,0,1
231,98,249,87000,60655503,82380,92456,0,629,1.60E+08,2006,2.35,0,0
405,109,0,140,8114507,95362,328,1,270,3.00E+06,2013,1.85,62000,1
